Distance[m]| Tid[s]| Latitude[dd.dddd]| Longitude[dd.dddd]| Højde[m]| Geoide_højde[m]| DOP| Satellitter| Fixtype| GPStid| Metode| Vcar[rad]
1780.000000000| 234.908200000| 55.646825636| 12.643024714| 2.400000095| 38.200000763| 0.600000024| 18| 1| 160913.000000000| 0| -0.364450634
1790.000000000| 235.684210000| 55.646909697| 12.642967501| 2.500000000| 38.200000763| 0.600000024| 18| 1| 160914.000000000| 0| -0.369999856
1800.000000000| 236.460780000| 55.646993699| 12.642909009| 2.500000000| 38.200000763| 0.600000024| 16| 1| 160915.000000000| 0| -0.385142595
1810.000000000| 237.237110000| 55.647076497| 12.642849544| 2.500000000| 38.200000763| 0.600000024| 16| 1| 160915.000000000| 0| -0.385697961
1820.000000000| 238.011570000| 55.647159118| 12.642789267| 2.599999905| 38.200000763| 0.600000024| 16| 1| 160916.000000000| 0| -0.392716408
1830.000000000| 238.784570000| 55.647242148| 12.642728534| 2.599999905| 38.200000763| 0.600000024| 17| 1| 160917.000000000| 0| -0.387545109
1840.000000000| 239.557200000| 55.647325868| 12.642668140| 2.500000000| 38.200000763| 0.600000024| 17| 1| 160918.000000000| 0| -0.385501206
1850.000000000| 240.334370000| 55.647410056| 12.642607248| 2.500000000| 38.200000763| 0.600000024| 17| 1| 160918.000000000| 0| -0.388226897
1860.000000000| 241.107580000| 55.647493816| 12.642546650| 2.400000095| 38.200000763| 0.600000024| 17| 1| 160919.000000000| 0| -0.387672424
1870.000000000| 241.880800000| 55.647576851| 12.642487548| 2.400000095| 38.200000763| 0.600000024| 17| 1| 160920.000000000| 0| -0.377649426
1880.000000000| 242.654840000| 55.647659799| 12.642428934| 2.400000095| 38.200000763| 0.600000024| 17| 1| 160921.000000000| 0| -0.384980530
1890.000000000| 243.428300000| 55.647743550| 12.642368173| 2.200000048| 38.200000763| 0.500000000| 19| 1| 160922.000000000| 0| -0.394469470
1900.000000000| 244.202710000| 55.647826186| 12.642307487| 2.200000048| 38.200000763| 0.500000000| 19| 1| 160922.000000000| 0| -0.391631752
1910.000000000| 244.976740000| 55.647908729| 12.642245995| 2.099999905| 38.200000763| 0.500000000| 19| 1| 160923.000000000| 0| -0.399729520
1920.000000000| 245.750320000| 55.647991814| 12.642184682| 2.099999905| 38.200000763| 0.500000000| 19| 1| 160924.000000000| 0| -0.386131108
1930.000000000| 246.525050000| 55.648075501| 12.642123603| 2.099999905| 38.200000763| 0.500000000| 19| 1| 160925.000000000| 0| -0.409128368
1940.000000000| 247.298750000| 55.648158010| 12.642060405| 2.099999905| 38.200000763| 0.500000000| 19| 1| 160925.000000000| 0| -0.404984266
1950.000000000| 248.076340000| 55.648241045| 12.641999224| 1.899999976| 38.200000763| 0.500000000| 19| 1| 160926.000000000| 0| -0.393698364
1960.000000000| 248.850820000| 55.648323560| 12.641938950| 1.799999952| 38.200000763| 0.500000000| 19| 1| 160927.000000000| 0| -0.385600805
1970.000000000| 249.625350000| 55.648406222| 12.641879452| 1.799999952| 38.200000763| 0.500000000| 19| 1| 160928.000000000| 0| -0.392270803
1980.000000000| 250.400430000| 55.648488891| 12.641818746| 1.799999952| 38.200000763| 0.500000000| 19| 1| 160928.000000000| 0| -0.392536432
1990.000000000| 251.175800000| 55.648571528| 12.641758024| 1.799999952| 38.200000763| 0.500000000| 19| 1| 160929.000000000| 0| -0.393075049
2000.000000000| 251.949590000| 55.648654146| 12.641698194| 1.799999952| 38.200000763| 0.500000000| 19| 1| 160930.000000000| 0| -0.382887363
2010.000000000| 252.724380000| 55.648736771| 12.641638904| 1.700000048| 38.200000763| 0.500000000| 19| 1| 160931.000000000| 0| -0.385225743
2020.000000000| 253.498670000| 55.648819343| 12.641579465| 1.700000048| 38.200000763| 0.500000000| 19| 1| 160932.000000000| 0| -0.386788964
2030.000000000| 254.272210000| 55.648901823| 12.641520097| 1.700000048| 38.200000763| 0.500000000| 19| 1| 160932.000000000| 0| -0.382006288
2040.000000000| 255.050000000| 55.648985869| 12.641459524| 1.700000048| 38.200000763| 0.500000000| 19| 1| 160933.000000000| 0| -0.386554748
2050.000000000| 255.824110000| 55.649069153| 12.641399165| 1.500000000| 38.200000763| 0.500000000| 19| 1| 160934.000000000| 0| -0.391370237
2060.000000000| 256.598830000| 55.649151662| 12.641338171| 1.399999976| 38.200000763| 0.500000000| 19| 1| 160935.000000000| 0| -0.393912047
2070.000000000| 257.372900000| 55.649234248| 12.641277570| 1.399999976| 38.200000763| 0.500000000| 19| 1| 160935.000000000| 0| -0.390311539
2080.000000000| 258.146740000| 55.649316787| 12.641218208| 1.299999952| 38.200000763| 0.500000000| 19| 1| 160936.000000000| 0| -0.384368658
2090.000000000| 258.920550000| 55.649400158| 12.641158764| 1.200000048| 38.200000763| 0.500000000| 19| 1| 160937.000000000| 0| -0.381243318
2100.000000000| 259.694790000| 55.649483501| 12.641098814| 1.200000048| 38.200000763| 0.500000000| 19| 1| 160938.000000000| 0| -0.395399392
2110.000000000| 260.467400000| 55.649566059| 12.641038710| 1.100000024| 38.200000763| 0.500000000| 19| 1| 160939.000000000| 0| -0.362952739
2120.000000000| 261.241930000| 55.649649909| 12.640983008| 1.100000024| 38.200000763| 0.500000000| 19| 1| 160939.000000000| 0| -0.351309419
2130.000000000| 262.018780000| 55.649734921| 12.640928347| 1.299999952| 38.200000763| 0.500000000| 19| 1| 160940.000000000| 0| -0.332575560
2140.000000000| 262.798170000| 55.649820586| 12.640879640| 1.299999952| 38.200000763| 0.500000000| 19| 1| 160941.000000000| 0| -0.287669539
2150.000000000| 263.633810000| 55.649907887| 12.640837027| 1.399999976| 38.200000763| 0.500000000| 19| 1| 160942.000000000| 0| -0.248583049
2160.000000000| 264.625940000| 55.649998039| 12.640797614| 1.299999952| 38.200000763| 0.600000024| 18| 1| 160943.000000000| 0| -0.245634913
2170.000000000| 265.942610000| 55.650088451| 12.640763865| 1.399999976| 38.200000763| 0.600000024| 18| 1| 160944.000000000| 0| -0.162605464
2180.000000000| 268.572570000| 55.650175569| 12.640731357| 1.200000048| 38.200000763| 0.600000024| 18| 1| 160947.000000000| 0| -0.078279689
2190.000000000| 273.382470000| 55.650253866| 12.640700541| 1.799999952| 38.200000763| 0.600000024| 18| 1| 160951.000000000| 0| -0.257930011
2200.000000000| 276.171720000| 55.650339113| 12.640664418| 2.000000000| 38.200000763| 0.600000024| 18| 1| 160954.000000000| 0| -0.262789518
2210.000000000| 278.351400000| 55.650426546| 12.640626613| 2.099999905| 38.200000763| 0.600000024| 17| 1| 160956.000000000| 0| -0.254669368
2220.000000000| 280.268420000| 55.650514912| 12.640589718| 2.099999905| 38.200000763| 0.600000024| 18| 1| 160958.000000000| 0| -0.247786298
2230.000000000| 282.902100000| 55.650609514| 12.640552396| 2.000000000| 38.200000763| 0.600000024| 18| 1| 161001.000000000| 0| -0.185715422
2240.000000000| 303.736430000| 55.650686587| 12.640518012| 1.700000048| 38.200000763| 0.500000000| 19| 1| 161022.000000000| 0| -0.254306346
2250.000000000| 305.333880000| 55.650770729| 12.640479377| 1.799999952| 38.200000763| 0.500000000| 19| 1| 161023.000000000| 0| -0.249902636
2260.000000000| 306.553610000| 55.650857994| 12.640439016| 1.899999976| 38.200000763| 0.600000024| 18| 1| 161025.000000000| 0| -0.246965766
2270.000000000| 307.588350000| 55.650943977| 12.640399984| 2.000000000| 38.200000763| 0.500000000| 19| 1| 161026.000000000| 0| -0.263700068
2280.000000000| 308.541560000| 55.651030632| 12.640358226| 2.000000000| 38.200000763| 0.500000000| 19| 1| 161027.000000000| 0| -0.264973879
2290.000000000| 309.440810000| 55.651117907| 12.640316043| 1.899999976| 38.200000763| 0.500000000| 19| 1| 161028.000000000| 0| -0.276332438
2300.000000000| 310.310410000| 55.651206174| 12.640271327| 1.899999976| 38.200000763| 0.500000000| 19| 1| 161028.000000000| 0| -0.282687783
2310.000000000| 311.158390000| 55.651292378| 12.640227881| 1.899999976| 38.200000763| 0.500000000| 19| 1| 161029.000000000| 0| -0.284738153
2320.000000000| 311.995020000| 55.651379418| 12.640180852| 1.899999976| 38.200000763| 0.500000000| 19| 1| 161030.000000000| 0| -0.305145085
2330.000000000| 312.817410000| 55.651465717| 12.640131114| 1.899999976| 38.200000763| 0.500000000| 19| 1| 161031.000000000| 0| -0.321055055
2340.000000000| 313.632720000| 55.651551315| 12.640080668| 1.799999952| 38.200000763| 0.500000000| 19| 1| 161032.000000000| 0| -0.321836382
2350.000000000| 314.447160000| 55.651636981| 12.640032258| 1.799999952| 38.200000763| 0.500000000| 19| 1| 161033.000000000| 0| -0.296919763
2360.000000000| 315.259470000| 55.651723577| 12.639987439| 1.799999952| 38.200000763| 0.500000000| 19| 1| 161033.000000000| 0| -0.275396079
2370.000000000| 316.072030000| 55.651811370| 12.639946477| 1.899999976| 38.200000763| 0.500000000| 19| 1| 161034.000000000| 0| -0.256008059
2380.000000000| 316.882750000| 55.651898462| 12.639904382| 2.000000000| 38.200000763| 0.500000000| 19| 1| 161035.000000000| 0| -0.274651140
2390.000000000| 317.692300000| 55.651984777| 12.639859772| 2.099999905| 38.200000763| 0.500000000| 19| 1| 161036.000000000| 0| -0.297709972
2400.000000000| 318.500340000| 55.652070966| 12.639812727| 2.200000048| 38.200000763| 0.500000000| 19| 1| 161037.000000000| 0| -0.283587247
2410.000000000| 319.311770000| 55.652157495| 12.639768121| 2.200000048| 38.200000763| 0.500000000| 19| 1| 161037.000000000| 0| -0.281382680
2420.000000000| 320.117250000| 55.652243413| 12.639723830| 2.400000095| 38.200000763| 0.500000000| 19| 1| 161038.000000000| 0| -0.282373309
2430.000000000| 320.922230000| 55.652329294| 12.639677257| 2.500000000| 38.200000763| 0.500000000| 19| 1| 161039.000000000| 0| -0.307283044
2440.000000000| 321.726620000| 55.652415492| 12.639629101| 2.400000095| 38.200000763| 0.500000000| 19| 1| 161040.000000000| 0| -0.297968477
2450.000000000| 322.529020000| 55.652502516| 12.639582785| 2.400000095| 38.200000763| 0.500000000| 19| 1| 161041.000000000| 0| -0.280260086
2460.000000000| 323.331460000| 55.652589426| 12.639538741| 2.400000095| 38.200000763| 0.500000000| 19| 1| 161041.000000000| 0| -0.278528184
2470.000000000| 324.130690000| 55.652675966| 12.639494867| 2.400000095| 38.200000763| 0.500000000| 19| 1| 161042.000000000| 0| -0.279137641
2480.000000000| 324.927670000| 55.652762311| 12.639450983| 2.500000000| 38.200000763| 0.500000000| 19| 1| 161043.000000000| 0| -0.278916925
2490.000000000| 325.722940000| 55.652848465| 12.639406330| 2.599999905| 38.200000763| 0.500000000| 19| 1| 161044.000000000| 0| -0.293928325
2500.000000000| 326.519060000| 55.652934894| 12.639359906| 2.700000048| 38.200000763| 0.500000000| 19| 1| 161045.000000000| 0| -0.282666951
2510.000000000| 327.308450000| 55.653021714| 12.639315217| 2.700000048| 38.200000763| 0.500000000| 19| 1| 161045.000000000| 0| -0.282603025
2520.000000000| 328.094930000| 55.653108168| 12.639270602| 2.700000048| 38.200000763| 0.500000000| 19| 1| 161046.000000000| 0| -0.282033086
2530.000000000| 328.879160000| 55.653194388| 12.639225582| 2.799999952| 38.200000763| 0.500000000| 19| 1| 161047.000000000| 0| -0.289385349
2540.000000000| 329.659170000| 55.653280651| 12.639179463| 2.900000095| 38.200000763| 0.500000000| 19| 1| 161048.000000000| 0| -0.295609087
2550.000000000| 330.437000000| 55.653367535| 12.639132901| 2.799999952| 38.200000763| 0.500000000| 19| 1| 161049.000000000| 0| -0.273880273
2560.000000000| 331.213340000| 55.653452889| 12.639090207| 2.799999952| 38.200000763| 0.500000000| 19| 1| 161049.000000000| 0| -0.273849607
2570.000000000| 331.986890000| 55.653538858| 12.639045724| 2.900000095| 38.200000763| 0.500000000| 19| 1| 161050.000000000| 0| -0.286406189
2580.000000000| 332.757470000| 55.653625380| 12.639000976| 2.799999952| 38.200000763| 0.500000000| 19| 1| 161051.000000000| 0| -0.281754613
2590.000000000| 333.525470000| 55.653712554| 12.638955968| 2.799999952| 38.200000763| 0.500000000| 19| 1| 161052.000000000| 0| -0.287216336
2600.000000000| 334.283510000| 55.653798432| 12.638910569| 2.799999952| 38.200000763| 0.500000000| 19| 1| 161052.000000000| 0| -0.292369664
2610.000000000| 335.032250000| 55.653883980| 12.638865583| 2.700000048| 38.200000763| 0.500000000| 19| 1| 161053.000000000| 0| -0.285803467
2620.000000000| 335.767510000| 55.653969758| 12.638820509| 2.799999952| 38.200000763| 0.500000000| 19| 1| 161054.000000000| 0| -0.291601628
2630.000000000| 336.491320000| 55.654055696| 12.638774524| 2.700000048| 38.200000763| 0.500000000| 19| 1| 161055.000000000| 0| -0.284010142
2640.000000000| 337.204050000| 55.654141076| 12.638730593| 2.700000048| 38.200000763| 0.500000000| 19| 1| 161055.000000000| 0| -0.279892176
2650.000000000| 337.909910000| 55.654227516| 12.638686338| 2.799999952| 38.200000763| 0.500000000| 19| 1| 161056.000000000| 0| -0.282222986
2660.000000000| 338.613080000| 55.654313906| 12.638641469| 2.900000095| 38.200000763| 0.500000000| 19| 1| 161057.000000000| 0| -0.292357713
2670.000000000| 339.311300000| 55.654398883| 12.638596113| 2.900000095| 38.200000763| 0.500000000| 19| 1| 161057.000000000| 0| -0.292963564
2680.000000000| 340.006090000| 55.654484403| 12.638552063| 2.900000095| 38.200000763| 0.500000000| 19| 1| 161058.000000000| 0| -0.282794207
2690.000000000| 340.702040000| 55.654570714| 12.638506772| 3.000000000| 38.200000763| 0.500000000| 19| 1| 161059.000000000| 0| -0.293023676
2700.000000000| 341.393400000| 55.654657158| 12.638460786| 3.000000000| 38.200000763| 0.500000000| 19| 1| 161059.000000000| 0| -0.290750533
2710.000000000| 342.088700000| 55.654743153| 12.638415605| 3.000000000| 38.200000763| 0.500000000| 19| 1| 161100.000000000| 0| -0.289723635
2720.000000000| 342.789560000| 55.654829498| 12.638369289| 3.099999905| 38.200000763| 0.500000000| 19| 1| 161101.000000000| 0| -0.296797901
2730.000000000| 343.494620000| 55.654916162| 12.638322555| 3.099999905| 38.200000763| 0.500000000| 19| 1| 161102.000000000| 0| -0.288337797
2740.000000000| 344.205590000| 55.655001534| 12.638277501| 3.099999905| 38.200000763| 0.500000000| 19| 1| 161102.000000000| 0| -0.289133191
2750.000000000| 344.921230000| 55.655087453| 12.638231309| 3.099999905| 38.200000763| 0.500000000| 19| 1| 161103.000000000| 0| -0.296468794
2760.000000000| 345.641340000| 55.655173368| 12.638185092| 3.099999905| 38.200000763| 0.500000000| 19| 1| 161104.000000000| 0| -0.288897902
2770.000000000| 346.363100000| 55.655258785| 12.638140765| 3.099999905| 38.200000763| 0.500000000| 19| 1| 161104.000000000| 0| -0.281472534
2780.000000000| 347.088940000| 55.655344661| 12.638095076| 3.200000048| 38.200000763| 0.500000000| 19| 1| 161105.000000000| 0| -0.293734133
2790.000000000| 347.809730000| 55.655430561| 12.638049954| 3.099999905| 38.200000763| 0.500000000| 19| 1| 161106.000000000| 0| -0.282425523
2800.000000000| 348.528940000| 55.655516880| 12.638005610| 3.299999952| 38.200000763| 0.500000000| 19| 1| 161107.000000000| 0| -0.280108869
2810.000000000| 349.246000000| 55.655602930| 12.637961454| 3.299999952| 38.200000763| 0.500000000| 19| 1| 161107.000000000| 0| -0.283324391
2820.000000000| 349.964510000| 55.655689468| 12.637916126| 3.299999952| 38.200000763| 0.500000000| 19| 1| 161108.000000000| 0| -0.287860394
2830.000000000| 350.692730000| 55.655775740| 12.637869340| 3.299999952| 38.200000763| 0.500000000| 19| 1| 161109.000000000| 0| -0.311687022
2840.000000000| 351.436250000| 55.655860722| 12.637817882| 3.400000095| 38.200000763| 0.500000000| 19| 1| 161110.000000000| 0| -0.339088798
2850.000000000| 352.197050000| 55.655944985| 12.637759604| 3.400000095| 38.200000763| 0.500000000| 19| 1| 161110.000000000| 0| -0.405885577
2860.000000000| 352.973130000| 55.656026802| 12.637691554| 3.400000095| 38.200000763| 0.500000000| 19| 1| 161111.000000000| 0| -0.469201565
2870.000000000| 353.765980000| 55.656106704| 12.637615780| 3.500000000| 38.200000763| 0.500000000| 19| 1| 161112.000000000| 0| -0.505745471
2880.000000000| 354.570800000| 55.656185175| 12.637538162| 3.500000000| 38.200000763| 0.500000000| 19| 1| 161113.000000000| 0| -0.513186216
2890.000000000| 355.392610000| 55.656263163| 12.637460228| 3.500000000| 38.200000763| 0.500000000| 19| 1| 161113.000000000| 0| -0.514939189
2900.000000000| 356.232720000| 55.656341792| 12.637382967| 3.299999952| 38.200000763| 0.500000000| 19| 1| 161114.000000000| 0| -0.506298363
2910.000000000| 357.093530000| 55.656420269| 12.637304744| 3.200000048| 38.200000763| 0.500000000| 19| 1| 161115.000000000| 0| -0.513635576
2920.000000000| 358.004320000| 55.656498911| 12.637226267| 3.299999952| 38.200000763| 0.500000000| 19| 1| 161116.000000000| 0| -0.514507771
2930.000000000| 359.006040000| 55.656578491| 12.637146367| 3.200000048| 38.200000763| 0.500000000| 19| 1| 161117.000000000| 0| -0.513288319
2940.000000000| 360.121940000| 55.656657714| 12.637069160| 3.299999952| 38.200000763| 0.500000000| 19| 1| 161118.000000000| 0| -0.487387270
2950.000000000| 361.331700000| 55.656738531| 12.636997201| 3.299999952| 38.200000763| 0.500000000| 19| 1| 161119.000000000| 0| -0.447448343
2960.000000000| 362.623300000| 55.656820122| 12.636926657| 3.200000048| 38.200000763| 0.500000000| 19| 1| 161121.000000000| 0| -0.447731346
2970.000000000| 363.968130000| 55.656901244| 12.636855718| 3.099999905| 38.200000763| 0.500000000| 19| 1| 161122.000000000| 0| -0.467668861
2980.000000000| 365.268590000| 55.656980240| 12.636782679| 3.000000000| 38.200000763| 0.500000000| 19| 1| 161123.000000000| 0| -0.492094040
2990.000000000| 366.527060000| 55.657059383| 12.636707634| 3.000000000| 38.200000763| 0.500000000| 19| 1| 161125.000000000| 0| -0.488883018
3000.000000000| 367.745220000| 55.657137070| 12.636633467| 2.900000095| 38.200000763| 0.500000000| 19| 1| 161126.000000000| 0| -0.502061367
3010.000000000| 368.946660000| 55.657215220| 12.636556536| 2.799999952| 38.200000763| 0.500000000| 19| 1| 161127.000000000| 0| -0.512722790
3020.000000000| 370.146850000| 55.657294468| 12.636479746| 2.599999905| 38.200000763| 0.500000000| 19| 1| 161128.000000000| 0| -0.493366539
3030.000000000| 371.346220000| 55.657372861| 12.636402335| 2.700000048| 38.200000763| 0.500000000| 19| 1| 161129.000000000| 0| -0.524095654
3040.000000000| 372.526690000| 55.657447855| 12.636317751| 2.700000048| 38.200000763| 0.500000000| 19| 1| 161131.000000000| 0| -0.582951128
3050.000000000| 373.654910000| 55.657524059| 12.636233611| 2.599999905| 38.200000763| 0.500000000| 19| 1| 161132.000000000| 0| -0.528010309
3060.000000000| 374.736460000| 55.657602261| 12.636153759| 2.599999905| 38.200000763| 0.500000000| 19| 1| 161133.000000000| 0| -0.524412572
3070.000000000| 375.789250000| 55.657680728| 12.636075533| 2.500000000| 38.200000763| 0.500000000| 19| 1| 161134.000000000| 0| -0.494761258
3080.000000000| 376.828730000| 55.657759862| 12.635997887| 2.500000000| 38.200000763| 0.500000000| 19| 1| 161135.000000000| 0| -0.521856844
3090.000000000| 377.864950000| 55.657838244| 12.635919752| 2.599999905| 38.200000763| 0.500000000| 19| 1| 161136.000000000| 0| -0.496075630
3100.000000000| 378.902460000| 55.657917380| 12.635842719| 2.500000000| 38.200000763| 0.600000024| 17| 1| 161137.000000000| 0| -0.512540758
3110.000000000| 379.972890000| 55.657995851| 12.635763242| 2.400000095| 38.200000763| 0.600000024| 17| 1| 161138.000000000| 0| -0.523095489
3120.000000000| 381.088060000| 55.658072233| 12.635685169| 2.400000095| 38.200000763| 0.600000024| 18| 1| 161139.000000000| 0| -0.525798976
3130.000000000| 382.216590000| 55.658147347| 12.635606680| 2.599999905| 38.200000763| 0.600000024| 18| 1| 161140.000000000| 0| -0.534452379
3140.000000000| 383.344130000| 55.658222535| 12.635526216| 2.799999952| 38.200000763| 0.600000024| 18| 1| 161141.000000000| 0| -0.541484594
3150.000000000| 384.476970000| 55.658298144| 12.635448605| 3.000000000| 38.200000763| 0.600000024| 18| 1| 161143.000000000| 0| -0.502537251
3160.000000000| 385.598570000| 55.658374966| 12.635373210| 3.099999905| 38.200000763| 0.600000024| 18| 1| 161144.000000000| 0| -0.517826378
3170.000000000| 386.706220000| 55.658452921| 12.635294982| 3.099999905| 38.200000763| 0.600000024| 18| 1| 161145.000000000| 0| -0.523545206
3180.000000000| 387.791410000| 55.658531289| 12.635215007| 3.099999905| 38.200000763| 0.600000024| 18| 1| 161146.000000000| 0| -0.521455109
3190.000000000| 388.848250000| 55.658609300| 12.635132898| 3.099999905| 38.200000763| 0.600000024| 16| 1| 161147.000000000| 0| -0.551463842
3200.000000000| 389.871470000| 55.658687553| 12.635051593| 3.000000000| 38.200000763| 0.600000024| 16| 1| 161148.000000000| 0| -0.504546821
3210.000000000| 390.864240000| 55.658767243| 12.634976234| 3.000000000| 38.200000763| 0.600000024| 16| 1| 161149.000000000| 0| -0.470074356
3220.000000000| 391.816330000| 55.658847332| 12.634902976| 2.900000095| 38.200000763| 0.600000024| 16| 1| 161150.000000000| 0| -0.487165511
3230.000000000| 392.731600000| 55.658926302| 12.634827516| 2.799999952| 38.200000763| 0.600000024| 16| 1| 161151.000000000| 0| -0.505280137
3240.000000000| 393.628090000| 55.659005990| 12.634749960| 2.599999905| 38.200000763| 0.600000024| 16| 1| 161152.000000000| 0| -0.490032107
3250.000000000| 394.512550000| 55.659085694| 12.634674627| 2.500000000| 38.200000763| 0.600000024| 16| 1| 161153.000000000| 0| -0.495000035
3260.000000000| 395.402200000| 55.659165737| 12.634597562| 2.500000000| 38.200000763| 0.600000024| 16| 1| 161153.000000000| 0| -0.499335676
3270.000000000| 396.310480000| 55.659244689| 12.634520183| 2.599999905| 38.200000763| 0.600000024| 16| 1| 161154.000000000| 0| -0.506054282
3280.000000000| 397.247900000| 55.659323262| 12.634440456| 2.700000048| 38.200000763| 0.600000024| 18| 1| 161155.000000000| 0| -0.522910595
3290.000000000| 398.215560000| 55.659402578| 12.634361974| 2.700000048| 38.200000763| 0.500000000| 19| 1| 161156.000000000| 0| -0.502308846
3300.000000000| 399.215070000| 55.659481497| 12.634284500| 2.599999905| 38.200000763| 0.500000000| 19| 1| 161157.000000000| 0| -0.499275088
3310.000000000| 400.242610000| 55.659561772| 12.634213542| 2.599999905| 38.200000763| 0.500000000| 19| 1| 161158.000000000| 0| -0.427019477
3320.000000000| 401.285470000| 55.659643657| 12.634149251| 2.599999905| 38.200000763| 0.500000000| 19| 1| 161159.000000000| 0| -0.425649256
3330.000000000| 402.337230000| 55.659724550| 12.634078729| 2.599999905| 38.200000763| 0.500000000| 19| 1| 161200.000000000| 0| -0.503117859
3340.000000000| 403.369550000| 55.659800500| 12.633995349| 2.599999905| 38.200000763| 0.500000000| 19| 1| 161201.000000000| 0| -0.586467564
3350.000000000| 404.383710000| 55.659874740| 12.633907493| 2.500000000| 38.200000763| 0.500000000| 19| 1| 161202.000000000| 0| -0.573944211
3360.000000000| 405.377620000| 55.659950769| 12.633825957| 2.500000000| 38.200000763| 0.500000000| 19| 1| 161203.000000000| 0| -0.514052093
3370.000000000| 406.361870000| 55.660029430| 12.633750445| 2.700000048| 38.200000763| 0.600000024| 17| 1| 161204.000000000| 0| -0.499528259
3380.000000000| 407.351430000| 55.660107162| 12.633674453| 2.799999952| 38.200000763| 0.600000024| 17| 1| 161205.000000000| 0| -0.506458819
3390.000000000| 408.376580000| 55.660182667| 12.633595914| 2.599999905| 38.200000763| 0.600000024| 17| 1| 161206.000000000| 0| -0.535480976
3400.000000000| 409.430400000| 55.660259899| 12.633516815| 2.700000048| 38.200000763| 0.600000024| 17| 1| 161207.000000000| 0| -0.523413122
3410.000000000| 410.469890000| 55.660337928| 12.633438898| 2.599999905| 38.200000763| 0.600000024| 17| 1| 161209.000000000| 0| -0.489339918
3420.000000000| 411.493800000| 55.660418193| 12.633367371| 2.500000000| 38.200000763| 0.600000024| 17| 1| 161210.000000000| 0| -0.462107420
3430.000000000| 412.494280000| 55.660498573| 12.633297180| 2.599999905| 38.200000763| 0.600000024| 17| 1| 161211.000000000| 0| -0.450381517
3440.000000000| 413.464640000| 55.660581106| 12.633225957| 2.400000095| 38.200000763| 0.600000024| 18| 1| 161212.000000000| 0| -0.450490594
3450.000000000| 414.423350000| 55.660662604| 12.633155683| 2.400000095| 38.200000763| 0.600000024| 18| 1| 161212.000000000| 0| -0.454860598
3460.000000000| 415.377010000| 55.660745230| 12.633084162| 2.500000000| 38.200000763| 0.600000024| 18| 1| 161213.000000000| 0| -0.452261686
3470.000000000| 416.327070000| 55.660827548| 12.633014400| 2.599999905| 38.200000763| 0.600000024| 18| 1| 161214.000000000| 0| -0.443669826
3480.000000000| 417.272500000| 55.660908071| 12.632945151| 2.900000095| 38.200000763| 0.600000024| 18| 1| 161215.000000000| 0| -0.454023808
3490.000000000| 418.212860000| 55.660989353| 12.632874865| 2.900000095| 38.200000763| 0.600000024| 18| 1| 161216.000000000| 0| -0.454899609
3500.000000000| 419.150920000| 55.661069451| 12.632803311| 2.900000095| 38.200000763| 0.600000024| 18| 1| 161217.000000000| 0| -0.471708417
3510.000000000| 420.089930000| 55.661149329| 12.632732282| 2.900000095| 38.200000763| 0.600000024| 18| 1| 161218.000000000| 0| -0.461685330
3520.000000000| 421.039420000| 55.661230002| 12.632660183| 2.900000095| 38.200000763| 0.600000024| 18| 1| 161219.000000000| 0| -0.471053362
3530.000000000| 421.987480000| 55.661310566| 12.632588308| 2.900000095| 38.200000763| 0.600000024| 18| 1| 161220.000000000| 0| -0.460920423
3540.000000000| 422.940070000| 55.661390737| 12.632516867| 2.799999952| 38.200000763| 0.500000000| 19| 1| 161221.000000000| 0| -0.469637066
3550.000000000| 423.897340000| 55.661470357| 12.632445954| 2.700000048| 38.200000763| 0.500000000| 19| 1| 161222.000000000| 0| -0.460556924
3560.000000000| 424.849990000| 55.661550412| 12.632375258| 2.599999905| 38.200000763| 0.500000000| 19| 1| 161223.000000000| 0| -0.463225543
3570.000000000| 425.800210000| 55.661631514| 12.632305910| 2.599999905| 38.200000763| 0.500000000| 19| 1| 161224.000000000| 0| -0.422799587
3580.000000000| 426.792790000| 55.661715154| 12.632242569| 2.599999905| 38.200000763| 0.500000000| 19| 1| 161225.000000000| 0| -0.395051181
3590.000000000| 427.930290000| 55.661800411| 12.632177117| 2.599999905| 38.200000763| 0.500000000| 19| 1| 161226.000000000| 0| -0.426151514
3600.000000000| 429.294520000| 55.661884115| 12.632108024| 2.599999905| 38.200000763| 0.500000000| 19| 1| 161227.000000000| 0| -0.440636486
3610.000000000| 431.076330000| 55.661964640| 12.632034801| 2.599999905| 38.200000763| 0.600000024| 17| 1| 161229.000000000| 0| -0.493372172
3620.000000000| 434.259200000| 55.662044255| 12.631965507| 2.700000048| 38.200000763| 0.500000000| 19| 1| 161232.000000000| 0| -0.468417227
3630.000000000| 459.096970000| 55.662117053| 12.631916673| 1.600000024| 38.200000763| 0.600000024| 18| 1| 161257.000000000| 0| -0.471049100
3640.000000000| 460.803840000| 55.662196271| 12.631845498| 1.500000000| 38.200000763| 0.500000000| 19| 1| 161259.000000000| 0| -0.474679440
3650.000000000| 462.074310000| 55.662276047| 12.631774138| 1.500000000| 38.200000763| 0.600000024| 18| 1| 161300.000000000| 0| -0.460394263
3660.000000000| 463.155880000| 55.662356265| 12.631701867| 1.500000000| 38.200000763| 0.600000024| 17| 1| 161301.000000000| 0| -0.475151867
3670.000000000| 464.139770000| 55.662436575| 12.631629120| 1.600000024| 38.200000763| 0.600000024| 18| 1| 161302.000000000| 0| -0.468195140
