Distance[m]| Tid[s]| Latitude[dd.dddd]| Longitude[dd.dddd]| Højde[m]| Geoide_højde[m]| DOP| Satellitter| Fixtype| GPStid| Metode| Vcar[rad]
1780.000000000| 289.842830000| 55.673350216| 12.589497852| 5.699999809| 38.200000763| 0.699999988| 13| 2| 154459.000000000| 0| 2.333799839
1790.000000000| 291.137830000| 55.673289759| 12.589614107| 5.800000191| 38.200000763| 0.800000012| 12| 2| 154500.000000000| 0| 2.304545164
1800.000000000| 292.389000000| 55.673229537| 12.589729239| 5.900000095| 38.200000763| 0.699999988| 13| 2| 154502.000000000| 0| 2.297305107
1810.000000000| 293.654590000| 55.673171355| 12.589847256| 6.000000000| 38.200000763| 0.699999988| 14| 2| 154503.000000000| 0| 2.269258499
1820.000000000| 295.016210000| 55.673114655| 12.589968846| 6.099999905| 38.200000763| 0.699999988| 14| 2| 154504.000000000| 0| 2.256439686
1830.000000000| 296.590740000| 55.673056488| 12.590089442| 6.199999809| 38.200000763| 0.800000012| 10| 2| 154506.000000000| 0| 2.320208311
1840.000000000| 298.774410000| 55.672996383| 12.590207181| 6.599999905| 38.200000763| 0.699999988| 12| 2| 154508.000000000| 0| 2.259660244
1850.000000000| 301.252400000| 55.672936606| 12.590320419| 6.699999809| 38.200000763| 0.800000012| 11| 2| 154510.000000000| 0| 2.342520237
1860.000000000| 303.283230000| 55.672880753| 12.590438383| 6.900000095| 38.200000763| 0.800000012| 11| 2| 154512.000000000| 0| 2.257232666
1870.000000000| 305.087940000| 55.672820958| 12.590556245| 7.000000000| 38.200000763| 0.800000012| 11| 2| 154514.000000000| 0| 2.347084045
1880.000000000| 307.078860000| 55.672758620| 12.590677702| 7.199999809| 38.200000763| 0.699999988| 13| 2| 154516.000000000| 0| 2.294363022
1890.000000000| 309.027930000| 55.672698930| 12.590800346| 7.199999809| 38.200000763| 0.699999988| 12| 2| 154518.000000000| 0| 2.287209034
1900.000000000| 310.780750000| 55.672637834| 12.590915050| 7.300000191| 38.200000763| 0.699999988| 12| 2| 154520.000000000| 0| 2.317129612
1910.000000000| 312.162970000| 55.672577060| 12.591024118| 7.400000095| 38.200000763| 0.699999988| 12| 2| 154521.000000000| 0| 2.355775595
1920.000000000| 313.391420000| 55.672517484| 12.591137815| 7.400000095| 38.200000763| 0.699999988| 12| 2| 154523.000000000| 0| 2.329950571
1930.000000000| 314.557560000| 55.672456401| 12.591251119| 7.400000095| 38.200000763| 0.699999988| 12| 2| 154524.000000000| 0| 2.347555637
1940.000000000| 315.682460000| 55.672393846| 12.591364863| 7.300000191| 38.200000763| 0.699999988| 13| 2| 154525.000000000| 0| 2.343938589
1950.000000000| 316.789790000| 55.672332597| 12.591482743| 7.099999905| 38.200000763| 0.699999988| 13| 2| 154526.000000000| 0| 2.280944586
1960.000000000| 317.886920000| 55.672273367| 12.591603465| 7.000000000| 38.200000763| 0.800000012| 11| 2| 154527.000000000| 0| 2.295747519
1970.000000000| 318.967150000| 55.672212844| 12.591722268| 6.900000095| 38.200000763| 0.800000012| 11| 2| 154528.000000000| 0| 2.312000513
1980.000000000| 320.031000000| 55.672153689| 12.591839300| 6.800000191| 38.200000763| 0.800000012| 11| 2| 154529.000000000| 0| 2.296496391
1990.000000000| 321.082770000| 55.672093157| 12.591956237| 6.699999809| 38.200000763| 0.699999988| 12| 2| 154530.000000000| 0| 2.314422369
2000.000000000| 322.127270000| 55.672032206| 12.592072986| 6.699999809| 38.200000763| 0.699999988| 13| 2| 154531.000000000| 0| 2.313412428
2010.000000000| 323.171480000| 55.671971401| 12.592189835| 6.900000095| 38.200000763| 0.699999988| 14| 2| 154532.000000000| 0| 2.324352980
2020.000000000| 324.216560000| 55.671910415| 12.592306351| 6.900000095| 38.200000763| 0.699999988| 14| 2| 154533.000000000| 0| 2.319201231
2030.000000000| 325.256300000| 55.671849763| 12.592424008| 6.900000095| 38.200000763| 0.699999988| 15| 2| 154534.000000000| 0| 2.309822321
2040.000000000| 326.296290000| 55.671787448| 12.592540265| 6.900000095| 38.200000763| 0.699999988| 15| 2| 154535.000000000| 0| 2.340619802
2050.000000000| 327.321910000| 55.671725905| 12.592654775| 7.099999905| 38.200000763| 0.699999988| 15| 2| 154537.000000000| 0| 2.323930502
2060.000000000| 328.320230000| 55.671664329| 12.592771287| 7.199999809| 38.200000763| 0.699999988| 14| 2| 154538.000000000| 0| 2.316853762
2070.000000000| 329.295500000| 55.671604221| 12.592886660| 7.199999809| 38.200000763| 0.699999988| 14| 2| 154538.000000000| 0| 2.314969778
2080.000000000| 330.252880000| 55.671546757| 12.593006181| 7.300000191| 38.200000763| 0.699999988| 13| 2| 154539.000000000| 0| 2.271981478
2090.000000000| 331.201910000| 55.671486803| 12.593123511| 7.300000191| 38.200000763| 0.699999988| 13| 2| 154540.000000000| 0| 2.311236143
2100.000000000| 332.155220000| 55.671425027| 12.593239674| 7.400000095| 38.200000763| 0.699999988| 13| 2| 154541.000000000| 0| 2.330456018
2110.000000000| 333.114170000| 55.671365299| 12.593356156| 7.500000000| 38.200000763| 0.800000012| 12| 2| 154542.000000000| 0| 2.298293591
2120.000000000| 334.072400000| 55.671305094| 12.593473981| 7.599999905| 38.200000763| 0.800000012| 12| 2| 154543.000000000| 0| 2.309193134
2130.000000000| 335.025860000| 55.671244813| 12.593591669| 7.699999809| 38.200000763| 0.800000012| 12| 2| 154544.000000000| 0| 2.311230421
2140.000000000| 335.963010000| 55.671184327| 12.593707139| 7.800000191| 38.200000763| 0.800000012| 12| 2| 154545.000000000| 0| 2.323858500
2150.000000000| 336.885170000| 55.671123690| 12.593821798| 7.900000095| 38.200000763| 0.800000012| 13| 2| 154546.000000000| 0| 2.327768326
2160.000000000| 337.785920000| 55.671062145| 12.593935487| 8.000000000| 38.200000763| 0.800000012| 13| 2| 154547.000000000| 0| 2.344566584
2170.000000000| 338.668570000| 55.670999139| 12.594047970| 8.000000000| 38.200000763| 0.800000012| 13| 2| 154548.000000000| 0| 2.358045816
2180.000000000| 339.535400000| 55.670934389| 12.594158625| 8.000000000| 38.200000763| 0.699999988| 14| 2| 154549.000000000| 0| 2.393707037
2190.000000000| 340.384520000| 55.670867285| 12.594265849| 7.900000095| 38.200000763| 0.600000024| 17| 2| 154550.000000000| 0| 2.434743404
2200.000000000| 341.209710000| 55.670798617| 12.594366290| 7.900000095| 38.200000763| 0.600000024| 17| 2| 154550.000000000| 0| 2.470597506
2210.000000000| 342.010180000| 55.670728726| 12.594462516| 7.900000095| 38.200000763| 0.600000024| 17| 2| 154551.000000000| 0| 2.494308472
2220.000000000| 342.791900000| 55.670657240| 12.594556555| 7.699999809| 38.200000763| 0.600000024| 17| 2| 154552.000000000| 0| 2.513766050
2230.000000000| 343.555000000| 55.670584400| 12.594647339| 7.500000000| 38.200000763| 0.600000024| 17| 2| 154553.000000000| 0| 2.544414520
2240.000000000| 344.309800000| 55.670510017| 12.594736705| 7.500000000| 38.200000763| 0.600000024| 17| 2| 154553.000000000| 0| 2.547940493
2250.000000000| 345.056310000| 55.670435556| 12.594824900| 7.300000191| 38.200000763| 0.600000024| 17| 2| 154554.000000000| 0| 2.553951502
2260.000000000| 345.795890000| 55.670360792| 12.594911867| 7.199999809| 38.200000763| 0.600000024| 17| 2| 154555.000000000| 0| 2.566331148
2270.000000000| 346.532470000| 55.670285125| 12.594997048| 7.000000000| 38.200000763| 0.600000024| 17| 2| 154556.000000000| 0| 2.591704607
2280.000000000| 347.270010000| 55.670207577| 12.595079063| 7.000000000| 38.200000763| 0.600000024| 17| 2| 154556.000000000| 0| 2.619515181
2290.000000000| 348.009870000| 55.670130167| 12.595157044| 7.000000000| 38.200000763| 0.600000024| 17| 2| 154557.000000000| 0| 2.647978306
2300.000000000| 348.754260000| 55.670049752| 12.595228470| 6.900000095| 38.200000763| 0.600000024| 16| 2| 154558.000000000| 0| 2.698914051
2310.000000000| 349.500440000| 55.669967606| 12.595295041| 6.800000191| 38.200000763| 0.600000024| 16| 2| 154559.000000000| 0| 2.720702887
2320.000000000| 350.251830000| 55.669884818| 12.595357150| 6.800000191| 38.200000763| 0.600000024| 16| 2| 154559.000000000| 0| 2.761592865
2330.000000000| 351.000790000| 55.669801323| 12.595412192| 6.599999905| 38.200000763| 0.600000024| 16| 2| 154600.000000000| 0| 2.803342581
2340.000000000| 351.753350000| 55.669716229| 12.595462067| 6.400000095| 38.200000763| 0.600000024| 16| 2| 154601.000000000| 0| 2.836609602
2350.000000000| 352.517150000| 55.669630312| 12.595509257| 6.400000095| 38.200000763| 0.600000024| 16| 2| 154602.000000000| 0| 2.841385841
2360.000000000| 353.296760000| 55.669544815| 12.595557539| 6.400000095| 38.200000763| 0.600000024| 16| 2| 154602.000000000| 0| 2.822843075
2370.000000000| 354.093160000| 55.669459397| 12.595608991| 6.199999809| 38.200000763| 0.600000024| 16| 2| 154603.000000000| 0| 2.802097797
2380.000000000| 354.921870000| 55.669374254| 12.595665958| 6.199999809| 38.200000763| 0.600000024| 16| 2| 154604.000000000| 0| 2.759909391
2390.000000000| 355.819720000| 55.669289165| 12.595729377| 6.099999905| 38.200000763| 0.600000024| 16| 2| 154605.000000000| 0| 2.726447821
2400.000000000| 356.837650000| 55.669206344| 12.595798642| 6.000000000| 38.200000763| 0.600000024| 16| 2| 154606.000000000| 0| 2.676734924
2410.000000000| 358.078250000| 55.669124878| 12.595872678| 5.900000095| 38.200000763| 0.600000024| 16| 2| 154607.000000000| 0| 2.657497168
2420.000000000| 359.700040000| 55.669046542| 12.595950181| 6.000000000| 38.200000763| 0.600000024| 15| 2| 154609.000000000| 0| 2.626854420
2430.000000000| 362.609920000| 55.668965778| 12.596028159| 5.699999809| 38.200000763| 0.600000024| 18| 2| 154612.000000000| 0| 2.568894625
2440.000000000| 414.148140000| 55.668908753| 12.596094915| 5.300000191| 38.200000763| 0.600000024| 17| 2| 154703.000000000| 0| 2.646355867
2450.000000000| 415.813560000| 55.668828917| 12.596171767| 5.199999809| 38.200000763| 0.600000024| 17| 2| 154705.000000000| 0| 2.643653154
2460.000000000| 417.564680000| 55.668752265| 12.596261257| 5.199999809| 38.200000763| 0.600000024| 16| 2| 154707.000000000| 0| 2.394518137
2470.000000000| 419.437730000| 55.668710926| 12.596401147| 5.199999809| 38.200000763| 0.600000024| 16| 2| 154709.000000000| 0| 1.663744211
2480.000000000| 421.026140000| 55.668727840| 12.596558099| 5.099999905| 38.200000763| 0.600000024| 16| 2| 154710.000000000| 0| 1.214283586
2490.000000000| 422.273030000| 55.668762064| 12.596703394| 5.000000000| 38.200000763| 0.600000024| 15| 2| 154711.000000000| 0| 1.138429523
2500.000000000| 423.356170000| 55.668799839| 12.596847994| 5.000000000| 38.200000763| 0.600000024| 16| 2| 154713.000000000| 0| 1.172940612
2510.000000000| 424.352840000| 55.668831103| 12.596999650| 5.099999905| 38.200000763| 0.600000024| 16| 2| 154714.000000000| 0| 1.272468925
2520.000000000| 425.332860000| 55.668853719| 12.597156589| 5.300000191| 38.200000763| 0.600000024| 16| 2| 154715.000000000| 0| 1.364015937
2530.000000000| 426.304420000| 55.668869874| 12.597313657| 5.300000191| 38.200000763| 0.600000024| 16| 2| 154715.000000000| 0| 1.415469408
2540.000000000| 427.294750000| 55.668881495| 12.597472152| 5.300000191| 38.200000763| 0.600000024| 16| 2| 154716.000000000| 0| 1.467645407
2550.000000000| 428.295550000| 55.668889890| 12.597630665| 5.400000095| 38.200000763| 0.699999988| 15| 2| 154717.000000000| 0| 1.499529481
2560.000000000| 429.295720000| 55.668891669| 12.597788952| 5.400000095| 38.200000763| 0.699999988| 15| 2| 154718.000000000| 0| 1.574759960
2570.000000000| 430.261060000| 55.668891788| 12.597947840| 5.400000095| 38.200000763| 0.699999988| 15| 2| 154719.000000000| 0| 1.594074965
2580.000000000| 431.157510000| 55.668886521| 12.598103448| 5.400000095| 38.200000763| 0.699999988| 15| 2| 154720.000000000| 0| 1.659979105
2590.000000000| 431.995510000| 55.668875365| 12.598261340| 5.400000095| 38.200000763| 0.699999988| 15| 2| 154721.000000000| 0| 1.719724417
2600.000000000| 432.789560000| 55.668862007| 12.598418335| 5.500000000| 38.200000763| 0.800000012| 14| 2| 154722.000000000| 0| 1.717467666
2610.000000000| 433.557450000| 55.668849582| 12.598575463| 5.400000095| 38.200000763| 0.800000012| 14| 2| 154723.000000000| 0| 1.700352907
2620.000000000| 434.318630000| 55.668838238| 12.598732882| 5.300000191| 38.200000763| 0.800000012| 14| 2| 154724.000000000| 0| 1.709564328
2630.000000000| 435.083070000| 55.668825567| 12.598892374| 5.300000191| 38.200000763| 0.800000012| 14| 2| 154724.000000000| 0| 1.713326454
2640.000000000| 435.853320000| 55.668813674| 12.599051936| 5.300000191| 38.200000763| 0.800000012| 14| 2| 154725.000000000| 0| 1.700700879
2650.000000000| 436.628300000| 55.668801566| 12.599211306| 5.199999809| 38.200000763| 0.800000012| 14| 2| 154726.000000000| 0| 1.712167501
2660.000000000| 437.414240000| 55.668788318| 12.599370235| 5.199999809| 38.200000763| 0.699999988| 15| 2| 154727.000000000| 0| 1.717751026
2670.000000000| 438.235620000| 55.668774604| 12.599529006| 5.199999809| 38.200000763| 0.699999988| 15| 2| 154727.000000000| 0| 1.726592660
2680.000000000| 439.126360000| 55.668759670| 12.599688492| 5.099999905| 38.200000763| 0.699999988| 15| 2| 154728.000000000| 0| 1.737945080
2690.000000000| 440.126180000| 55.668744349| 12.599849056| 5.000000000| 38.200000763| 0.699999988| 15| 2| 154729.000000000| 0| 1.740671635
2700.000000000| 441.321560000| 55.668728239| 12.600010983| 4.900000095| 38.200000763| 0.699999988| 15| 2| 154731.000000000| 0| 1.740249515
2710.000000000| 443.118470000| 55.668709957| 12.600175136| 4.800000191| 38.200000763| 0.699999988| 15| 2| 154732.000000000| 0| 1.814859986
2720.000000000| 474.069180000| 55.668676940| 12.600273125| 2.799999952| 38.200000763| 0.899999976| 13| 2| 154803.000000000| 0| 1.738907576
2730.000000000| 475.591250000| 55.668661967| 12.600427940| 2.900000095| 38.200000763| 0.699999988| 14| 2| 154805.000000000| 0| 1.731873989
2740.000000000| 476.747130000| 55.668647076| 12.600584763| 3.000000000| 38.200000763| 0.699999988| 15| 2| 154806.000000000| 0| 1.748238564
2750.000000000| 477.725290000| 55.668632979| 12.600739013| 3.000000000| 38.200000763| 0.699999988| 15| 2| 154807.000000000| 0| 1.710519910
2760.000000000| 478.621600000| 55.668619399| 12.600895837| 3.099999905| 38.200000763| 0.699999988| 15| 2| 154808.000000000| 0| 1.746815920
2770.000000000| 479.490200000| 55.668603770| 12.601056048| 3.099999905| 38.200000763| 0.699999988| 15| 2| 154809.000000000| 0| 1.726421952
2780.000000000| 480.335990000| 55.668589608| 12.601215804| 3.000000000| 38.200000763| 0.800000012| 14| 2| 154810.000000000| 0| 1.737097025
2790.000000000| 481.162670000| 55.668574474| 12.601375569| 3.000000000| 38.200000763| 0.800000012| 14| 2| 154810.000000000| 0| 1.738093376
2800.000000000| 481.985120000| 55.668559380| 12.601533544| 3.000000000| 38.200000763| 0.800000012| 14| 2| 154811.000000000| 0| 1.738528252
2810.000000000| 482.810500000| 55.668544248| 12.601691292| 3.000000000| 38.200000763| 0.699999988| 15| 2| 154812.000000000| 0| 1.740031838
2820.000000000| 483.648330000| 55.668528865| 12.601849632| 3.099999905| 38.200000763| 0.699999988| 15| 2| 154813.000000000| 0| 1.742523670
2830.000000000| 484.507620000| 55.668513165| 12.602008543| 3.200000048| 38.200000763| 0.699999988| 15| 2| 154814.000000000| 0| 1.746078730
2840.000000000| 485.390130000| 55.668496960| 12.602166692| 3.400000095| 38.200000763| 0.800000012| 14| 2| 154815.000000000| 0| 1.751502395
2850.000000000| 486.302240000| 55.668480234| 12.602324517| 3.400000095| 38.200000763| 0.800000012| 14| 2| 154815.000000000| 0| 1.761641860
2860.000000000| 487.245250000| 55.668462940| 12.602483542| 3.500000000| 38.200000763| 0.600000024| 16| 2| 154816.000000000| 0| 1.765340805
2870.000000000| 488.228560000| 55.668446370| 12.602641435| 3.599999905| 38.200000763| 0.600000024| 16| 2| 154817.000000000| 0| 1.748144388
2880.000000000| 489.268870000| 55.668429028| 12.602800151| 3.599999905| 38.200000763| 0.600000024| 16| 2| 154818.000000000| 0| 1.757578015
2890.000000000| 490.520250000| 55.668414908| 12.602963007| 3.700000048| 38.200000763| 0.600000024| 16| 2| 154820.000000000| 0| 1.690708160
2900.000000000| 492.204180000| 55.668406978| 12.603129642| 3.700000048| 38.200000763| 0.600000024| 16| 2| 154821.000000000| 0| 1.633377075
2910.000000000| 500.344550000| 55.668408232| 12.603267907| 3.700000048| 38.200000763| 0.600000024| 16| 2| 154830.000000000| 0| 1.715271235
2920.000000000| 502.351770000| 55.668394667| 12.603418828| 3.599999905| 38.200000763| 0.600000024| 16| 2| 154832.000000000| 0| 1.723979712
2930.000000000| 503.703720000| 55.668380592| 12.603576471| 3.599999905| 38.200000763| 0.600000024| 16| 2| 154833.000000000| 0| 1.732714653
2940.000000000| 504.912550000| 55.668365481| 12.603734163| 3.500000000| 38.200000763| 0.600000024| 16| 2| 154834.000000000| 0| 1.746920586
2950.000000000| 506.070330000| 55.668349891| 12.603893594| 3.400000095| 38.200000763| 0.600000024| 16| 2| 154835.000000000| 0| 1.735689402
2960.000000000| 507.217850000| 55.668337471| 12.604054836| 3.400000095| 38.200000763| 0.600000024| 16| 2| 154836.000000000| 0| 1.678427815
2970.000000000| 508.416600000| 55.668332205| 12.604218278| 3.400000095| 38.200000763| 0.600000024| 15| 2| 154838.000000000| 0| 1.489977360
2980.000000000| 509.662550000| 55.668349943| 12.604376149| 3.299999952| 38.200000763| 0.600000024| 15| 2| 154839.000000000| 0| 1.273697019
2990.000000000| 510.878810000| 55.668385438| 12.604521599| 3.200000048| 38.200000763| 0.600000024| 15| 2| 154840.000000000| 0| 1.054618716
3000.000000000| 511.984870000| 55.668435016| 12.604654572| 3.200000048| 38.200000763| 0.600000024| 16| 2| 154841.000000000| 0| 0.957439423
3010.000000000| 512.973970000| 55.668486412| 12.604785021| 3.200000048| 38.200000763| 0.600000024| 16| 2| 154842.000000000| 0| 0.968325734
3020.000000000| 513.885460000| 55.668536083| 12.604917561| 3.200000048| 38.200000763| 0.600000024| 16| 2| 154843.000000000| 0| 0.995480418
3030.000000000| 514.751610000| 55.668585226| 12.605052121| 3.200000048| 38.200000763| 0.600000024| 16| 2| 154844.000000000| 0| 0.996246457
3040.000000000| 515.586260000| 55.668633974| 12.605187341| 3.099999905| 38.200000763| 0.600000024| 16| 2| 154845.000000000| 0| 1.009495139
3050.000000000| 516.396300000| 55.668681489| 12.605321871| 3.099999905| 38.200000763| 0.699999988| 16| 2| 154846.000000000| 0| 1.007667542
3060.000000000| 517.192750000| 55.668729289| 12.605457186| 3.099999905| 38.200000763| 0.699999988| 16| 2| 154846.000000000| 0| 1.015115261
3070.000000000| 517.977000000| 55.668776390| 12.605593791| 3.099999905| 38.200000763| 0.699999988| 15| 2| 154847.000000000| 0| 1.025462627
3080.000000000| 518.757320000| 55.668823226| 12.605731122| 3.099999905| 38.200000763| 0.699999988| 15| 2| 154848.000000000| 0| 1.028321266
3090.000000000| 519.534990000| 55.668869546| 12.605868905| 3.099999905| 38.200000763| 0.699999988| 15| 2| 154849.000000000| 0| 1.040966034
3100.000000000| 520.310230000| 55.668914678| 12.606007281| 3.099999905| 38.200000763| 0.699999988| 15| 2| 154849.000000000| 0| 1.054232836
3110.000000000| 521.082230000| 55.668958721| 12.606147170| 3.000000000| 38.200000763| 0.699999988| 15| 2| 154850.000000000| 0| 1.074247599
3120.000000000| 521.852580000| 55.668999800| 12.606288916| 3.000000000| 38.200000763| 0.699999988| 15| 2| 154851.000000000| 0| 1.112747669
3130.000000000| 522.623010000| 55.669039428| 12.606432090| 3.000000000| 38.200000763| 0.699999988| 15| 2| 154852.000000000| 0| 1.110710502
3140.000000000| 523.393400000| 55.669078814| 12.606576208| 3.000000000| 38.200000763| 0.699999988| 15| 2| 154853.000000000| 0| 1.136099696
3150.000000000| 524.168000000| 55.669116308| 12.606722030| 3.000000000| 38.200000763| 0.699999988| 15| 2| 154853.000000000| 0| 1.149941087
3160.000000000| 524.939090000| 55.669151623| 12.606867235| 2.900000095| 38.200000763| 0.699999988| 15| 2| 154854.000000000| 0| 1.172251821
3170.000000000| 525.711580000| 55.669185715| 12.607014122| 2.900000095| 38.200000763| 0.699999988| 15| 2| 154855.000000000| 0| 1.187362552
3180.000000000| 526.486570000| 55.669218946| 12.607162366| 2.799999952| 38.200000763| 0.699999988| 15| 2| 154856.000000000| 0| 1.193086982
3190.000000000| 527.264100000| 55.669251227| 12.607310081| 2.799999952| 38.200000763| 0.699999988| 15| 2| 154856.000000000| 0| 1.209036946
3200.000000000| 528.043210000| 55.669281581| 12.607459209| 2.799999952| 38.200000763| 0.699999988| 16| 2| 154857.000000000| 0| 1.237335801
3210.000000000| 528.825510000| 55.669310735| 12.607609651| 2.700000048| 38.200000763| 0.699999988| 16| 2| 154858.000000000| 0| 1.244515061
3220.000000000| 529.621070000| 55.669338701| 12.607761794| 2.599999905| 38.200000763| 0.699999988| 16| 2| 154859.000000000| 0| 1.267243862
3230.000000000| 530.435780000| 55.669365350| 12.607915523| 2.599999905| 38.200000763| 0.699999988| 16| 2| 154900.000000000| 0| 1.284844160
3240.000000000| 531.274710000| 55.669390470| 12.608069137| 2.599999905| 38.200000763| 0.699999988| 16| 2| 154900.000000000| 0| 1.295429349
3250.000000000| 532.126390000| 55.669414786| 12.608222440| 2.500000000| 38.200000763| 0.699999988| 16| 2| 154901.000000000| 0| 1.304275513
3260.000000000| 532.980430000| 55.669437145| 12.608377088| 2.599999905| 38.200000763| 0.699999988| 16| 2| 154902.000000000| 0| 1.339473128
3270.000000000| 533.833250000| 55.669456586| 12.608531821| 2.500000000| 38.200000763| 0.699999988| 16| 2| 154903.000000000| 0| 1.364524603
3280.000000000| 534.677210000| 55.669473399| 12.608686971| 2.500000000| 38.200000763| 0.699999988| 16| 2| 154904.000000000| 0| 1.397187829
3290.000000000| 535.509130000| 55.669488286| 12.608842973| 2.500000000| 38.200000763| 0.699999988| 16| 2| 154905.000000000| 0| 1.412826657
3300.000000000| 536.327760000| 55.669501846| 12.608998876| 2.400000095| 38.200000763| 0.600000024| 16| 2| 154906.000000000| 0| 1.428061962
3310.000000000| 537.138160000| 55.669514083| 12.609155375| 2.400000095| 38.200000763| 0.600000024| 16| 2| 154906.000000000| 0| 1.437833905
3320.000000000| 537.942220000| 55.669526381| 12.609311793| 2.400000095| 38.200000763| 0.600000024| 16| 2| 154907.000000000| 0| 1.438092232
3330.000000000| 538.746270000| 55.669537629| 12.609470070| 2.400000095| 38.200000763| 0.600000024| 16| 2| 154908.000000000| 0| 1.451692224
3340.000000000| 539.543160000| 55.669547408| 12.609628225| 2.500000000| 38.200000763| 0.600000024| 16| 2| 154909.000000000| 0| 1.477609038
3350.000000000| 540.337680000| 55.669555197| 12.609785925| 2.599999905| 38.200000763| 0.600000024| 16| 2| 154910.000000000| 0| 1.488921642
3360.000000000| 541.133560000| 55.669561941| 12.609945148| 2.599999905| 38.200000763| 0.600000024| 16| 2| 154910.000000000| 0| 1.502085090
3370.000000000| 541.932250000| 55.669567761| 12.610103791| 2.599999905| 38.200000763| 0.600000024| 16| 2| 154911.000000000| 0| 1.513569474
3380.000000000| 542.733290000| 55.669572512| 12.610262785| 2.700000048| 38.200000763| 0.600000024| 15| 2| 154912.000000000| 0| 1.522802591
3390.000000000| 543.540120000| 55.669575476| 12.610422012| 2.700000048| 38.200000763| 0.600000024| 15| 2| 154913.000000000| 0| 1.556327224
3400.000000000| 544.363050000| 55.669574819| 12.610580583| 2.799999952| 38.200000763| 0.699999988| 14| 2| 154914.000000000| 0| 1.608186960
3410.000000000| 545.208710000| 55.669569257| 12.610740048| 2.799999952| 38.200000763| 0.699999988| 14| 2| 154914.000000000| 0| 1.651327133
3420.000000000| 546.082300000| 55.669560533| 12.610898383| 2.799999952| 38.200000763| 0.699999988| 14| 2| 154915.000000000| 0| 1.668102503
3430.000000000| 546.979570000| 55.669553635| 12.611057164| 2.799999952| 38.200000763| 0.699999988| 14| 2| 154916.000000000| 0| 1.632420897
3440.000000000| 547.873730000| 55.669547989| 12.611214688| 2.799999952| 38.200000763| 0.600000024| 15| 2| 154917.000000000| 0| 1.637479901
3450.000000000| 548.758590000| 55.669542259| 12.611372827| 2.700000048| 38.200000763| 0.600000024| 15| 2| 154918.000000000| 0| 1.634369969
3460.000000000| 549.639970000| 55.669535253| 12.611531106| 2.700000048| 38.200000763| 0.600000024| 16| 2| 154919.000000000| 0| 1.667245626
3470.000000000| 550.508060000| 55.669526677| 12.611688193| 2.799999952| 38.200000763| 0.600000024| 16| 2| 154920.000000000| 0| 1.655481458
3480.000000000| 551.365440000| 55.669519631| 12.611845718| 2.799999952| 38.200000763| 0.600000024| 16| 2| 154921.000000000| 0| 1.642665744
3490.000000000| 552.205720000| 55.669514030| 12.612003912| 2.799999952| 38.200000763| 0.600000024| 16| 2| 154921.000000000| 0| 1.628662825
3500.000000000| 553.029510000| 55.669506729| 12.612162348| 2.900000095| 38.200000763| 0.600000024| 16| 2| 154922.000000000| 0| 1.669282317
3510.000000000| 553.835940000| 55.669497172| 12.612319070| 2.900000095| 38.200000763| 0.600000024| 16| 2| 154923.000000000| 0| 1.693920016
3520.000000000| 554.629260000| 55.669484395| 12.612475015| 2.799999952| 38.200000763| 0.600000024| 16| 2| 154924.000000000| 0| 1.732040286
3530.000000000| 555.407040000| 55.669470063| 12.612629771| 2.799999952| 38.200000763| 0.600000024| 16| 2| 154925.000000000| 0| 1.726969004
3540.000000000| 556.178760000| 55.669455937| 12.612785398| 2.799999952| 38.200000763| 0.600000024| 16| 2| 154925.000000000| 0| 1.733614326
3550.000000000| 556.945820000| 55.669440853| 12.612942130| 2.700000048| 38.200000763| 0.600000024| 16| 2| 154926.000000000| 0| 1.743744731
3560.000000000| 557.708700000| 55.669424875| 12.613098406| 2.700000048| 38.200000763| 0.600000024| 16| 2| 154927.000000000| 0| 1.756009102
3570.000000000| 558.466050000| 55.669408712| 12.613253986| 2.700000048| 38.200000763| 0.600000024| 16| 2| 154928.000000000| 0| 1.740120292
3580.000000000| 559.216900000| 55.669393687| 12.613409201| 2.700000048| 38.200000763| 0.600000024| 16| 2| 154928.000000000| 0| 1.741264820
3590.000000000| 559.962860000| 55.669377685| 12.613565462| 2.599999905| 38.200000763| 0.600000024| 16| 2| 154929.000000000| 0| 1.751888871
3600.000000000| 560.705370000| 55.669362207| 12.613722065| 2.599999905| 38.200000763| 0.600000024| 16| 2| 154930.000000000| 0| 1.736678123
3610.000000000| 561.449260000| 55.669347180| 12.613879582| 2.599999905| 38.200000763| 0.600000024| 16| 2| 154931.000000000| 0| 1.748112798
3620.000000000| 562.188200000| 55.669331181| 12.614036005| 2.599999905| 38.200000763| 0.600000024| 16| 2| 154931.000000000| 0| 1.752936482
3630.000000000| 562.925490000| 55.669315126| 12.614191000| 2.599999905| 38.200000763| 0.600000024| 16| 2| 154932.000000000| 0| 1.751583099
3640.000000000| 563.661980000| 55.669299167| 12.614346323| 2.700000048| 38.200000763| 0.600000024| 16| 2| 154933.000000000| 0| 1.750282526
3650.000000000| 564.399070000| 55.669283222| 12.614502366| 2.700000048| 38.200000763| 0.600000024| 16| 2| 154934.000000000| 0| 1.750303507
3660.000000000| 565.137370000| 55.669267221| 12.614658762| 2.700000048| 38.200000763| 0.600000024| 16| 2| 154934.000000000| 0| 1.750569105
3670.000000000| 565.879030000| 55.669251096| 12.614814859| 2.700000048| 38.200000763| 0.600000024| 16| 2| 154935.000000000| 0| 1.751788735
